timestamp,image_path,pred_lon,pred_lat,pred_alt,gt_lon,gt_lat,gt_alt,pred_east_m,pred_north_m,pixel_dx,pixel_dy,rotation_deg,affine_scale,match_confidence,num_matches,num_inliers,matcher_backend,yaw_deg,method,flight_phase,is_keyframe_reset,horizontal_error,altitude_error
1734763753600,F:\agent\UAV\data\IR-image\1734763753600.jpg,116.18463546837985,38.811918462482886,483.54,116.1936558,38.8121049,757.32,1358.4069463657868,-22.513080405362572,-23.175212013012356,183.7727534465763,-0.8117152185289709,1.017430687259436,0.7211634904714143,997,719,loftr,-99.59241923349008,scheme_d_local_map,NA,True,781.8319568791187,273.78000000000003
1734763753800,F:\agent\UAV\data\IR-image\1734763753800.jpg,116.1846592360343,38.811925609649265,483.54,116.1937121,38.8121049,757.77,1360.4685799083732,-21.717457844312392,-26.34149939161614,189.1064612068169,-1.4697211625254079,1.0181944735452488,0.7326732673267327,1010,740,loftr,-99.59241923349008,scheme_d_local_map,NA,True,784.629065507969,274.22999999999996
1734763754000,F:\agent\UAV\data\IR-image\1734763754000.jpg,116.18468383866832,38.811935027629524,483.54,116.1937685,38.8121048,758.22,1362.6026405347495,-20.669048281183997,-30.241285263369548,194.52238365305868,-0.33698463891159547,1.0167362222584657,0.6649949849548646,997,663,loftr,-99.59241923349008,scheme_d_local_map,NA,True,787.3570904023042,274.68
1734763754200,F:\agent\UAV\data\IR-image\1734763754200.jpg,116.18469886627815,38.81191099885419,483.54,116.193825,38.8121048,758.69,1363.9061526062137,-23.343931552190696,-23.44788367265562,199.381160837558,-1.2746189839470201,1.0200605565965342,0.564366632337796,971,548,loftr,-99.59241923349008,scheme_d_local_map,NA,True,791.0178068865808,275.15000000000003
1734763754400,F:\agent\UAV\data\IR-image\1734763754400.jpg,116.18472401680529,38.81189616673495,483.54,116.1938815,38.8121047,759.15,1366.0877381078053,-24.9950430661736,3.5492715727575614,6.810110642003735,0.014880061261318418,1.0004019198227712,0.9983050847457627,1770,1767,loftr,-99.59241923349008,scheme_d_local_map,NA,True,793.7792915712859,275.60999999999996
1734763754600,F:\agent\UAV\data\IR-image\1734763754600.jpg,116.18474146136708,38.81189829170356,483.54,116.1939382,38.8121047,759.62,1367.600899358233,-24.758491560431604,2.1868272019584083,10.887344138078674,-0.05632901220336692,1.000871475796002,0.9950138504155125,1805,1796,loftr,-99.59241923349008,scheme_d_local_map,NA,True,797.1722427157775,276.08
1734763754800,F:\agent\UAV\data\IR-image\1734763754800.jpg,116.18477825144262,38.811898224711406,483.54,116.193995,38.8121047,760.06,1370.7921126065708,-24.765949126703127,0.7148293295933854,19.72294270882327,-0.19255929466423233,1.0020403459409835,0.9937606352807714,1763,1752,loftr,-99.59241923349008,scheme_d_local_map,NA,True,798.9054788740483,276.5199999999999
1734763755000,F:\agent\UAV\data\IR-image\1734763755000.jpg,116.18480945380834,38.81189410001812,483.54,116.1940518,38.8121047,760.49,1373.4986415116484,-25.22510998299257,0.7196840154839492,27.42838920189689,-0.39888738942205043,1.002915839675489,0.8758368837492392,1643,1439,loftr,-99.59241923349008,scheme_d_local_map,NA,True,801.1357440285014,276.95
1734763755200,F:\agent\UAV\data\IR-image\1734763755200.jpg,116.18484805182759,38.811898607277634,483.54,116.1941088,38.8121047,760.93,1376.8466778659165,-24.723361854120252,-2.234960309500252,36.459844121921094,-0.8093858675882327,1.0026983796429314,0.8546954314720813,1576,1347,loftr,-99.59241923349008,scheme_d_local_map,NA,True,802.7149945371732,277.38999999999993
1734763755400,F:\agent\UAV\data\IR-image\1734763755400.jpg,116.18488740555789,38.81192008867097,483.54,116.1941658,38.8121048,761.38,1380.260265461578,-22.33205314701739,-10.449877330894083,44.788909902171156,-0.7423140134385342,1.0050251336568863,0.9693558474046279,1599,1550,loftr,-99.59241923349008,scheme_d_local_map,NA,True,804.1789591391667,277.84
1734763755600,F:\agent\UAV\data\IR-image\1734763755600.jpg,116.18492928409871,38.8119468466487,483.54,116.1942229,38.8121047,761.85,1383.8928580112402,-19.353355066536192,-20.39290915434674,53.449359497207865,-0.7054665113536701,1.005321388847036,0.9569131832797427,1555,1488,loftr,-99.59241923349008,scheme_d_local_map,NA,True,805.4266087068115,278.31
1734763755800,F:\agent\UAV\data\IR-image\1734763755800.jpg,116.18496093448277,38.81195308581552,483.54,116.1942801,38.8121046,762.35,1386.6382485401214,-18.65881101662825,-23.599264326972616,60.722734184809724,-0.8192855238904954,1.0075079056560294,0.9400986610288936,1419,1334,loftr,-99.59241923349008,scheme_d_local_map,NA,True,807.6247566785643,278.81
1734763756000,F:\agent\UAV\data\IR-image\1734763756000.jpg,116.18499984165234,38.81194556512548,483.54,116.1943373,38.8121046,762.84,1390.0131009467614,-19.49601423218324,-22.86072410157169,70.4546786675129,-0.9270115098261128,1.0056265241549096,0.8014134275618374,1415,1134,loftr,-99.59241923349008,scheme_d_local_map,NA,True,809.2272604611245,279.3
1734763756200,F:\agent\UAV\data\IR-image\1734763756200.jpg,116.1850260112399,38.811935211275035,483.54,116.1943946,38.8121046,763.32,1392.2830809154693,-20.648604863228513,-20.73252095733079,77.27625787443878,-0.8472521518805242,1.006699091170734,0.856551724137931,1450,1242,loftr,-99.59241923349008,scheme_d_local_map,NA,True,811.9498298844467,279.78000000000003
1734763756400,F:\agent\UAV\data\IR-image\1734763756400.jpg,116.18504723468442,38.81192154613989,483.54,116.194452,38.8121046,763.81,1394.1240267778846,-22.16980770738267,-17.38346043386821,83.0828400046858,-0.8167298118033568,1.0065252258000712,0.9696113074204947,1415,1372,loftr,-99.59241923349008,scheme_d_local_map,NA,True,815.1200751567558,280.2699999999999
1734763756600,F:\agent\UAV\data\IR-image\1734763756600.jpg,116.18507421220816,38.81191478781883,483.54,116.1945094,38.8121046,764.31,1396.464088055888,-22.922144008481478,-16.39579418166818,89.91116622694062,-0.9257473839134165,1.0062914801892886,0.7925247902364607,1311,1039,loftr,-99.59241923349008,scheme_d_local_map,NA,True,817.7742681308165,280.7699999999999
1734763756800,F:\agent\UAV\data\IR-image\1734763756800.jpg,116.18510239258072,38.81191514919297,483.54,116.1945668,38.8121046,764.79,1398.9084858150932,-22.881915838962026,-17.65045801638672,96.65754860678925,-0.5035968485329488,1.0071899971061176,0.9550810014727541,1358,1297,loftr,-99.59241923349008,scheme_d_local_map,NA,True,820.3040960670828,281.24999999999994
1734763757000,F:\agent\UAV\data\IR-image\1734763757000.jpg,116.18513515918704,38.811937308305005,483.54,116.1946243,38.8121046,765.29,1401.750698740381,-20.41516348660374,-25.806924302412995,103.36997087107716,-0.6183694504300508,1.0136141618292058,0.6553945249597424,1242,814,loftr,-99.59241923349008,scheme_d_local_map,NA,True,822.3868387283555,281.74999999999994
1734763757200,F:\agent\UAV\data\IR-image\1734763757200.jpg,116.18515634680344,38.81195054868061,483.54,116.1946819,38.8121045,765.8,1403.5885368294419,-18.941244874443303,-30.7458102666194,107.76703285674932,-0.3516986955531469,1.0086355379402134,0.9363295880149812,1335,1250,loftr,-99.59241923349008,scheme_d_local_map,NA,True,825.5087772437909,282.25999999999993
1734763757400,F:\agent\UAV\data\IR-image\1734763757400.jpg,116.18517450454574,38.81193371969396,483.54,116.1947395,38.8121046,766.3,1405.1635601733315,-20.814647668600614,-26.297608273444723,113.00237452597145,-0.3885425649960207,1.0107993025995328,0.7777777777777778,1233,959,loftr,-99.59241923349008,scheme_d_local_map,NA,True,828.9665858469987,282.75999999999993
1734763757600,F:\agent\UAV\data\IR-image\1734763757600.jpg,116.1851992694618,38.81193023585083,483.54,116.1947973,38.8121046,766.75,1407.3116973297724,-21.20246908528288,-26.22901646175228,119.12902915414173,0.1871561307980321,1.0115065906137373,0.7989690721649485,1164,930,loftr,-99.59241923349008,scheme_d_local_map,NA,True,831.8370852737462,283.21
1734763757800,F:\agent\UAV\data\IR-image\1734763757800.jpg,116.18522764761788,38.81192220379149,483.54,116.1948551,38.8121046,767.2,1409.77325105809,-22.096597931431553,-24.905746437327082,126.35992315622889,0.1681878730433988,1.011505090669037,0.7446236559139785,1116,831,loftr,-99.59241923349008,scheme_d_local_map,NA,True,834.4068971869581,283.66
1734763758000,F:\agent\UAV\data\IR-image\1734763758000.jpg,116.18524772079888,38.8119213298394,483.54,116.194913,38.8121048,767.66,1411.514421747081,-22.193886278377413,-25.4508919451398,131.22435145481222,-0.018150540762216925,1.0141268699684158,0.797153024911032,1124,896,loftr,-99.59241923349008,scheme_d_local_map,NA,True,837.6863009158901,284.11999999999995
1734763758200,F:\agent\UAV\data\IR-image\1734763758200.jpg,116.18527340189866,38.811889542412196,483.54,116.194971,38.812105,768.14,1413.7420297261717,-25.73246267416944,-16.699334574825684,139.04466623136489,-0.9526045326012879,1.0105784651612508,0.7944397641112048,1187,943,loftr,-99.59241923349008,scheme_d_local_map,NA,True,840.5797516878185,284.59999999999997
1734763758400,F:\agent\UAV\data\IR-image\1734763758400.jpg,116.18531135127071,38.811877298969065,483.54,116.195029,38.8121052,768.65,1417.0338016814483,-27.095402763618935,-14.466887561653152,148.79257923368175,-0.8950294342549199,1.0154167777894625,0.6499567847882455,1157,752,loftr,-99.59241923349008,scheme_d_local_map,NA,True,842.3568745730632,285.10999999999996
1734763758600,F:\agent\UAV\data\IR-image\1734763758600.jpg,116.18534762684263,38.81189107907394,483.54,116.195087,38.8121053,769.19,1420.1803862960758,-25.561401489753155,-20.184205080034246,156.78366997366481,-1.6956677507520974,1.0107386906031235,0.7755102040816326,1127,874,loftr,-99.59241923349008,scheme_d_local_map,NA,True,844.193941509466,285.65000000000003
1734763758800,F:\agent\UAV\data\IR-image\1734763758800.jpg,116.18537573983802,38.8119117529207,483.54,116.1951451,38.8121053,769.77,1422.6189396848656,-23.259988868034768,-27.694266367884495,162.45624531275996,-1.9810754158653192,1.0092203150715087,0.6727941176470589,1088,732,loftr,-99.59241923349008,scheme_d_local_map,NA,True,846.7294318826343,286.22999999999996
1734763759000,F:\agent\UAV\data\IR-image\1734763759000.jpg,116.18542094298333,38.81194163532022,483.54,116.1952033,38.8121051,770.35,1426.5399122315252,-19.9334801536777,-38.734795757754114,171.75214248137172,-1.7341541563095004,1.0118388804778773,0.7620889748549323,1034,788,loftr,-99.59241923349008,scheme_d_local_map,NA,True,847.7766776106535,286.81
1734763759200,F:\agent\UAV\data\IR-image\1734763759200.jpg,116.18543770934383,38.811992723287325,483.54,116.1952616,38.812105,770.91,1427.9942455257926,-14.246367655066761,-55.154882459659405,173.11715116446857,-0.6533219056636319,1.0166030915537474,0.6598360655737705,976,644,loftr,-99.59241923349008,scheme_d_local_map,NA,True,851.2716885440393,287.36999999999995
1734763759400,F:\agent\UAV\data\IR-image\1734763759400.jpg,116.18547994785843,38.812002144393425,483.54,116.1953199,38.8121048,771.5,1431.658062611281,-13.197610124447465,-59.771149886112596,182.76671690442367,-0.49409724107011777,1.0135652425838977,0.8734817813765182,988,863,loftr,-99.59241923349008,scheme_d_local_map,NA,True,852.6481203729069,287.96
1734763759600,F:\agent\UAV\data\IR-image\1734763759600.jpg,116.18550310562078,38.811973681006215,483.54,116.1953783,38.8121047,772.08,1433.6667934167695,-16.366154388555433,-51.94132982937526,189.8081833006031,-0.6438358418443423,1.014441222593222,0.611578947368421,950,581,loftr,-99.59241923349008,scheme_d_local_map,NA,True,855.7494261655108,288.54
1734763759800,F:\agent\UAV\data\IR-image\1734763759800.jpg,116.18552066751171,38.8119465305943,483.54,116.1954367,38.8121047,772.63,1435.1901319306085,-19.388538242687307,-44.28899401076774,195.43789733154267,0.42215342373716574,1.0165262180603367,0.6509330406147091,911,593,loftr,-99.59241923349008,scheme_d_local_map,NA,True,859.3439390682852,289.09
1734763760000,F:\agent\UAV\data\IR-image\1734763760000.jpg,116.185527594907,38.81194071554243,483.54,116.1954951,38.8121047,773.18,1435.7910221238947,-20.035869817516055,-42.77847364696305,197.4037202181271,0.5656304367806111,1.014766798366436,0.6225641025641026,975,607,loftr,-99.59241923349008,scheme_d_local_map,NA,True,863.8162405833313,289.63999999999993
