timestamp,image_path,pred_lon,pred_lat,pred_alt,gt_lon,gt_lat,gt_alt,pixel_dx,pixel_dy,inlier_ratio,scale_confidence,yaw_deg,blur_score,method,raw_alt_estimate,flight_phase,phase_confidence,scale_method,divergence_ratio,affine_scale,consistency_diff,pixels_per_meter_used,is_alt_fixed,physics_flag,ekf_innovation_alt,ekf_update_mode,is_keyframe_reset,num_tracked,horizontal_error,altitude_error
1734763668200,F:\agent\UAV\data\IR-image\1734763668200.jpg,116.16976739691768,38.81216435224333,481.8573396892784,116.1701029,38.8121181,495.3,-1.8497683996936227,4.382386372507939,1.0,0.288,-100.2871666994653,2500.2191436678086,lk,481.48872775073335,B,0.8925279052841704,1,1.000662760998662,1.000868394367408,0.00020563336874590554,2.821272821457978,False,2,-0.5,2,False,542,29.52070962733849,13.442660310721635
1734763668400,F:\agent\UAV\data\IR-image\1734763668400.jpg,116.16979278922797,38.8121480643556,481.8573396892784,116.1701599,38.8121177,495.86,4.061520773665939,6.350218005060812,1.0,0.1152,-100.62986531202066,3482.357522077403,lk,481.64688166126336,B,0.9043048936770189,1,0.9962325874470193,1.0001953402379298,0.003962752790910518,2.8204534902584335,False,2,-0.5,2,False,542,31.986565779393267,14.002660310721637
1734763668600,F:\agent\UAV\data\IR-image\1734763668600.jpg,116.1698467864579,38.81218451317831,481.8573396892784,116.170217,38.8121175,496.36,-13.530392478895212,10.126274839633806,0.959409594095941,0.017279999999999997,-100.72778271709656,4845.60414579614,lk,481.25596609736994,B,0.9059178841460376,1,1.0015397836793163,1.000959568380306,0.0005802152990102005,2.820137297187169,False,1,-0.5,2,False,520,32.93083442507406,14.502660310721637
1734763668800,F:\agent\UAV\data\IR-image\1734763668800.jpg,116.16987981740513,38.812181150311496,481.6915183477781,116.1702741,38.8121173,496.9,-0.23413773068019927,7.376861535340889,1.0,0.384,-100.61826111756822,2760.960764630884,lk,481.65038374600596,B,0.9086095127207844,1,0.9982963373934953,0.9998606937944958,0.0015643564010004996,2.8194252110112714,False,0,-0.4689556107207409,1,False,520,34.892104124136345,15.208481652221849
1734763669000,F:\agent\UAV\data\IR-image\1734763669000.jpg,116.16994103657183,38.81216246003758,481.6915183477781,116.1703311,38.8121172,497.63,3.327667081169758,14.995794140016272,1.0,0.08639999999999999,-100.2303837513185,2378.356991586089,lk,480.41732131494894,B,0.9157163930847259,1,1.004590779542002,1.0007212297650043,0.003869549776997605,2.8215158111813587,False,2,-0.5,2,False,520,34.16922902180869,15.938481652221867
1734763669200,F:\agent\UAV\data\IR-image\1734763669200.jpg,116.17000203134536,38.812136845352406,481.6915183477781,116.170388,38.8121171,498.34,5.575711956033146,15.232951909152115,1.0,0.16799999999999998,-99.81403666152612,2238.817684241673,lk,481.0271890914198,B,0.9180892258530602,2,1.005585689728677,0.999589825741726,0.005995863986951067,2.8215304859492454,False,2,-0.5,2,False,520,33.51378727715013,16.648481652221847
1734763669400,F:\agent\UAV\data\IR-image\1734763669400.jpg,116.17006193313395,38.81211522040277,481.6915183477781,116.170445,38.812117,499.06,4.400407049873402,14.690306069282023,1.0,0.16799999999999998,-99.68208237809749,4028.482562658479,lk,480.5544724043498,B,0.9330111928356802,2,1.0067957961332756,1.0004795866359135,0.006316209497362113,2.8221583386908065,False,2,-0.5,2,False,520,33.19096327988085,17.368481652221874
1734763669600,F:\agent\UAV\data\IR-image\1734763669600.jpg,116.17010156503983,38.81212380094508,481.6915183477781,116.170502,38.8121168,499.84,-4.146319956710251,8.14528073837998,1.0,0.288,-99.79226881857744,3448.1495037322866,lk,481.2898345001378,B,0.9360347505565869,1,1.0013572877077785,1.0003124549808768,0.001044832726901701,2.8218012717394116,False,2,-0.5,2,False,520,34.703941560671936,18.148481652221847
1734763669800,F:\agent\UAV\data\IR-image\1734763669800.jpg,116.1701583319696,38.81214376460843,481.6915183477781,116.170559,38.8121166,500.62,-8.374754530505012,11.633151054158931,1.0,0.288,-99.83322544324749,3841.9523398576675,lk,481.51211471563033,B,0.9400750007622336,1,1.000425146914795,1.0003200262859966,0.0001051206287983053,2.8210883252383696,False,2,-0.5,2,False,520,34.846559962998285,18.928481652221876
1734763670000,F:\agent\UAV\data\IR-image\1734763670000.jpg,116.17022339993753,38.812153372496404,481.6915183477781,116.1706161,38.8121164,501.34,-5.4464328482900255,14.163499388524915,1.0,0.288,-99.66677975687355,4077.0679517611775,lk,480.44715253517654,B,0.9568593949956503,1,1.0048668150905407,1.00032351100222,0.00454330408832071,2.8220177587851336,False,2,-0.5,2,False,520,34.27249199234573,19.648481652221847
1734763670200,F:\agent\UAV\data\IR-image\1734763670200.jpg,116.17027550103774,38.81217316843589,481.6915183477781,116.1706731,38.8121162,502.04,-7.97638704760582,10.502482026649378,1.0,0.16799999999999998,-99.27694485921408,2800.5237579343375,lk,479.87752708488233,B,0.9699873548637452,2,1.0119375313280736,1.0003241982090487,0.011613333119024905,2.823750700393774,False,2,-0.5,2,False,520,35.02704188099621,20.348481652221892
1734763670400,F:\agent\UAV\data\IR-image\1734763670400.jpg,116.17034353077705,38.8121879781346,481.6915183477781,116.17073,38.8121161,502.79,-6.902819467078761,14.624566395628678,1.0,0.16799999999999998,-98.7740688707514,2993.3907334348187,lk,478.8573521732994,B,0.9838784806874759,2,1.0190295679805614,1.0004023284825123,0.01862723949804912,2.826492779178153,False,2,-0.5,2,False,520,34.42579300593945,21.098481652221892
1734763670600,F:\agent\UAV\data\IR-image\1734763670600.jpg,116.1704093812259,38.812191519624115,481.6915183477781,116.170787,38.8121161,503.49,-3.241419016879912,14.598272280642943,1.0,0.16799999999999998,-98.54346483164231,2461.200073116868,lk,479.8610375416323,B,0.9839326715050367,2,1.0111215602814685,1.0007152835584416,0.010406276723026853,2.8273841071396104,False,2,-0.5,2,False,520,33.77599532585269,21.79848165222188
1734763670800,F:\agent\UAV\data\IR-image\1734763670800.jpg,116.1704600909585,38.81217736427336,481.6915183477781,116.1708438,38.812116,504.18,2.8741512372908304,11.694292600321187,1.0,0.05039999999999999,-98.25579587736269,3266.4884365845373,lk,481.02476114487314,B,0.9840978772700255,2,1.0060155674238076,0.9994150859882752,0.006600481435532379,2.8261341303261664,False,2,-0.5,2,False,520,33.93899457461795,22.48848165222188
1734763671000,F:\agent\UAV\data\IR-image\1734763671000.jpg,116.17052970211374,38.81219717001311,481.6915183477781,116.1709005,38.812116,504.96,-8.234686706009407,14.764808662617536,1.0,0.0336,-97.79559014711286,4341.022785947984,lk,478.7236539838183,B,0.9843826825105992,2,1.019252326300564,1.000707265035731,0.018545061264833018,2.82856250108899,False,1,-0.5,2,False,520,33.37107004650637,23.26848165222185
1734763671200,F:\agent\UAV\data\IR-image\1734763671200.jpg,116.17056727419794,38.81214975558663,481.6915183477781,116.170957,38.8121159,505.74,13.813728624616147,9.746309120651492,0.6788461538461539,0.010079999999999999,-97.53413838895207,1858.5344022744898,lk,479.81831975328953,B,0.9848041409904517,2,1.0143390134765549,0.9994972516962792,0.01484176178027563,2.8291821931731826,False,1,-0.5,2,False,353,33.976521221458505,24.04848165222188
1734763671400,F:\agent\UAV\data\IR-image\1734763671400.jpg,116.17062579067458,38.812178909398824,481.6915183477781,116.1710134,38.8121158,506.55,-10.676862779128232,11.698579603541377,0.9943342776203966,0.288,-97.21942180454619,2811.0050593465567,lk,480.70708118453626,B,0.9853941931158154,1,1.0041433437794447,0.9999611716578313,0.0041821721216134256,2.8279243157203893,False,2,-0.5,2,False,351,34.30926022156657,24.858481652221883
1734763671600,F:\agent\UAV\data\IR-image\1734763671600.jpg,116.17063157264292,38.8121791130643,481.6915183477781,116.1710695,38.8121155,507.44,-14.830862372411966,8.115119301674428,0.235,0.023039999999999998,-97.196159999338,1498.8944675442206,orb,481.24762788196296,B,0.9862176820866866,1,0.9979528898327158,0.9998745668944962,0.0019216770617803691,2.8257854546910184,False,1,-0.5,3,True,235,38.59736514618544,25.74848165222187
1734763671800,F:\agent\UAV\data\IR-image\1734763671800.jpg,116.17063735461126,38.81217931672978,481.6915183477781,116.1711253,38.8121149,508.4,-8.20523088683403,5.094475601780562,0.30410654827968925,0.288,-97.41567455950282,1792.9795721232797,orb,480.02865436213335,B,0.9874427902600058,1,1.002061659538771,1.0048704578610927,0.002808798322321726,2.825663414525923,False,2,-0.5,3,True,274,42.87991515521305,26.70848165222185
1734763672000,F:\agent\UAV\data\IR-image\1734763672000.jpg,116.1706431365796,38.81217952039526,481.6915183477781,116.171181,38.8121143,509.4,-15.392022620250488,6.992515974063355,0.43402061855670104,0.0576,-97.54634845902667,2065.641582486629,orb,480.63955310562596,B,1.0,1,1.0009965698065026,1.0033836291031297,0.002387059296627081,2.82521905815517,False,1,-0.5,3,True,421,47.163426340244335,27.70848165222185
1734763672200,F:\agent\UAV\data\IR-image\1734763672200.jpg,116.17068230232108,38.812184249046965,481.6915183477781,116.1712364,38.8121138,510.4,-2.5368222922920416,7.892686092167007,0.8084677419354839,0.288,-97.95015672768461,3708.42373921033,lk,480.43895729866733,B,1.0,1,1.0037994673252337,1.0014175979272701,0.0023818693979635874,2.8251679630191844,False,2,-0.5,2,False,401,48.644012976847705,28.70848165222185
1734763672400,F:\agent\UAV\data\IR-image\1734763672400.jpg,116.17070594852152,38.812163197998096,481.6915183477781,116.1712917,38.8121132,511.41,5.937048231158666,5.311614567488156,0.8553615960099751,0.288,-98.78593617776161,2058.6615684294707,lk,480.60021154749336,B,1.0,1,1.0035494327589438,1.000995254633862,0.002554178125081741,2.8244538824407357,False,2,-0.5,2,False,343,51.05532277692763,29.718481652221897
1734763672600,F:\agent\UAV\data\IR-image\1734763672600.jpg,116.17072844473117,38.81215699233171,481.6915183477781,116.1713467,38.8121126,512.44,1.2481373480496532,4.334797641198779,0.9125364431486881,0.288,-100.17598430709187,4147.206051958166,lk,481.07695027820967,B,1.0,1,1.0037061599390453,0.9988605329097937,0.00484562702925162,2.8234799151460037,False,2,-0.5,2,False,313,53.794930373552106,30.748481652221926
1734763672800,F:\agent\UAV\data\IR-image\1734763672800.jpg,116.17074105118927,38.812128102138196,481.6915183477781,116.1714015,38.8121122,513.49,8.649398056886408,3.2838773443317333,0.987220447284345,0.288,-100.75248898513507,4342.598660533092,lk,481.1852406353253,B,1.0,1,1.0020676204757863,1.0000387299938749,0.0020288904819114606,2.8227524063049376,False,2,-0.5,2,False,309,57.25111227200017,31.79848165222188
1734763673000,F:\agent\UAV\data\IR-image\1734763673000.jpg,116.17074990061099,38.812074329249896,481.6915183477781,116.171456,38.812112,514.57,16.460921937675234,3.8532699038084695,0.8867313915857605,0.023039999999999998,-100.84324895333762,2010.6954465139563,lk,481.31805034437656,B,1.0,1,0.9985794603792728,0.9983317899699866,0.00024767040928619366,2.822007620204247,False,1,-0.5,2,False,274,61.32239352468597,32.87848165222192
1734763673200,F:\agent\UAV\data\IR-image\1734763673200.jpg,116.1707559484288,38.81207417012308,481.6915183477781,116.1715104,38.812112,515.65,-13.111289894504957,10.672568448695285,0.3203371970495258,0.0576,-100.35983130075799,3016.515542849861,orb,478.9089747897315,B,1.0,1,1.0064946906598833,1.0051265839676893,0.0013681066921940044,2.824721306725445,False,1,-0.5,3,True,304,65.50378605569405,33.95848165222185
1734763673400,F:\agent\UAV\data\IR-image\1734763673400.jpg,116.17076199624663,38.81207401099627,481.6915183477781,116.1715648,38.8121122,516.52,7.7556127379677156,15.021987586484913,0.27129337539432175,0.023039999999999998,-99.47664094625584,4046.865353225318,orb,481.36860188628657,B,1.0,1,1.001643552812871,0.9980664818034866,0.003577071009384536,2.8237098541534364,False,1,-0.5,3,True,258,69.68749873292899,34.82848165222185
1734763673600,F:\agent\UAV\data\IR-image\1734763673600.jpg,116.17076804406445,38.81207385186946,481.6915183477781,116.1716193,38.8121123,517.23,3.268179136995258,6.555020691836104,0.3408624229979466,0.1152,-99.56692871728895,2687.0754265784376,orb,481.38844750733904,B,1.0,1,0.9987033261130382,0.9995994394261092,0.0008961133130709342,2.8224718237003716,False,2,-0.5,3,True,332,73.87988530140508,35.53848165222189
1734763673800,F:\agent\UAV\data\IR-image\1734763673800.jpg,116.1707777698303,38.812120053141044,481.6915183477781,116.1716735,38.8121121,518.03,-14.471056441888933,-1.8146139185850243,0.8044354838709677,0.1152,-100.68473471977387,5035.557760403072,lk,481.39267209610034,B,1.0,1,0.9971065262813994,1.001890436352441,0.004783910071041619,2.821555535439832,False,2,-0.5,2,False,399,77.61451451531904,36.338481652221844
1734763674000,F:\agent\UAV\data\IR-image\1734763674000.jpg,116.17079945901249,38.81209008361622,481.6915183477781,116.1717273,38.8121119,518.86,8.48332032957115,5.584691779870169,0.9373433583959899,0.288,-101.24112712086638,5526.347541059841,lk,481.5364663436133,B,1.0,1,1.0001835728096944,1.000460454137678,0.00027688132798364684,2.8207630946178837,False,2,-0.5,2,False,374,80.42828971290001,37.168481652221885
1734763674200,F:\agent\UAV\data\IR-image\1734763674200.jpg,116.17083115908451,38.812060731919736,481.4723037902088,116.171781,38.8121119,519.62,7.806297153391563,7.91086452606749,0.9491978609625669,0.96,-101.09982139624854,4910.024204706997,lk,481.3614786504405,B,1.0,1,1.0010185262754079,1.0003529709543706,0.0006655553210372922,2.820463773127926,False,0,-0.48039296825595557,1,False,355,82.49431309536367,38.14769620979121
1734763674400,F:\agent\UAV\data\IR-image\1734763674400.jpg,116.17090130131463,38.81208098251677,481.4723037902088,116.1718345,38.8121121,520.39,-9.191824148929042,14.197898667390502,0.9549295774647887,0.192,-100.6023381263656,3789.327145899794,lk,481.42906016771013,B,0.9833994638292443,1,0.99956300339454,1.0006171991337856,0.0010541957392455892,2.8209486793639766,False,1,-0.3438960713306187,2,False,339,80.92991468563721,38.91769620979119
1734763674600,F:\agent\UAV\data\IR-image\1734763674600.jpg,116.17096447737917,38.81209517051676,481.381526499787,116.1718877,38.8121125,521.17,-6.780431033982181,12.934487469386395,0.8436578171091446,0.5599999999999999,-99.72303276275655,1990.2230421116576,lk,480.19871882610636,B,0.9817798801028133,2,1.006638049341447,1.000953630773915,0.00568441856753199,2.8217143468471257,False,0,-0.4744494625415996,1,False,286,80.01474692503187,39.788473500212945
1734763674800,F:\agent\UAV\data\IR-image\1734763674800.jpg,116.17103697972024,38.81211130763882,481.381526499787,116.1719408,38.8121128,521.95,-7.7020295307045865,15.061759566334757,0.8741258741258742,0.192,-99.55120586333032,4641.800218162535,lk,481.28959568159496,B,0.9745182246561057,1,0.999526535644796,1.000856367134115,0.0013298314893190888,2.821857037492421,False,1,-0.40799441570186445,2,False,250,78.31061436494944,40.56847350021303
1734763675000,F:\agent\UAV\data\IR-image\1734763675000.jpg,116.17108004172447,38.81210121749129,481.33589235736366,116.1719936,38.812113,522.7,1.6656073285678445,9.267581538886253,0.972,0.384,-99.4157858047972,2657.9396534994153,lk,481.20228561314644,B,0.9730446912942301,1,0.9980582591142912,0.9992101424019659,0.001151883287674682,2.8215022603630757,False,0,-0.3475165591354994,1,False,243,79.16502325307623,41.364107642636384
1734763675200,F:\agent\UAV\data\IR-image\1734763675200.jpg,116.17114126549211,38.812098691380044,481.24395911755175,116.1720462,38.8121133,523.5,-1.3804474777915459,13.238223591530893,0.9876543209876543,0.96,-99.2830680829883,2286.4513871113863,lk,480.9022179766965,B,0.9690277634832014,1,1.001070889387621,1.0007327542559432,0.00033813513167779696,2.821887345054667,False,0,-0.36752601289879294,1,False,240,78.42381131281613,42.25604088244825
1734763675400,F:\agent\UAV\data\IR-image\1734763675400.jpg,116.17117413420758,38.8120838182759,481.24395911755175,116.1720986,38.8121136,524.27,3.577639772472218,6.968023064450926,0.9916666666666667,0.1152,-99.23514527484222,4398.063278605789,lk,481.1410111197354,B,0.9619844612539342,1,1.0000348996623425,0.9995913692857221,0.0004435303766203713,2.822094436561432,False,3,-0.31088729137172777,2,False,238,80.16768646146618,43.02604088244823
1734763675600,F:\agent\UAV\data\IR-image\1734763675600.jpg,116.17121035017215,38.81204606207747,481.24395911755175,116.1721507,38.8121138,525.07,10.471551749544755,8.984734535851814,0.9915966386554622,0.288,-99.63671123370153,3240.2195854926113,lk,479.95687511506276,B,0.9606699218033109,1,1.0038442541039005,1.0015217675223504,0.0023224865815500984,2.8235257716867372,False,2,-0.5,2,False,236,81.82295308456987,43.8260408824483
1734763675800,F:\agent\UAV\data\IR-image\1734763675800.jpg,116.17124836772635,38.81202239678682,481.24395911755175,116.1722028,38.812114,525.76,5.943469505360145,8.686056389162813,1.0,0.288,-99.99294831713246,2199.235078448616,lk,480.5625885148961,B,0.9598159470537171,1,1.0025795319507096,1.0002588774965298,0.002320654454179838,2.8238879457925785,False,2,-0.5,2,False,236,83.32065060984804,44.51604088244824
1734763676000,F:\agent\UAV\data\IR-image\1734763676000.jpg,116.1712557660581,38.812022075259144,481.24395911755175,116.1722547,38.8121143,526.43,-16.910065338420438,-0.6254487662110312,0.3002070393374741,0.0576,-100.32826284734787,2973.1237194191567,orb,476.67523258288907,B,0.9593476231605492,1,1.0114259018793799,1.0077499278342212,0.0036759740451586254,2.8296000192849804,False,1,-0.5,3,True,290,87.15690640985265,45.1860408824482
1734763676200,F:\agent\UAV\data\IR-image\1734763676200.jpg,116.1713152417307,38.81199866209254,481.24395911755175,116.1723064,38.8121147,527.14,4.837036165608692,13.853360207376197,0.75,0.288,-100.39506165505681,4314.419760842909,lk,480.79307165128637,B,0.9592308464756557,1,1.000692202417769,1.001183517014686,0.0004913145969172028,2.828823733858564,False,2,-0.5,2,False,372,86.84169666584071,45.89604088244823
1734763676400,F:\agent\UAV\data\IR-image\1734763676400.jpg,116.17135429697328,38.811973027886054,481.24395911755175,116.172358,38.812115,527.73,6.4153473909426815,9.012082255248021,0.9623655913978495,0.1152,-100.36264027741954,4651.197117493218,lk,480.97057837927207,B,0.9594577595115185,1,0.9998794478904867,0.9995042271945802,0.000375220695906453,2.8272709010978945,False,2,-0.5,2,False,358,88.38599131964114,46.486040882448265
1734763676600,F:\agent\UAV\data\IR-image\1734763676600.jpg,116.17139193989807,38.81196433986842,481.24395911755175,116.1724095,38.8121154,528.34,1.2450906131094246,7.680320752140903,0.9860335195530726,0.288,-100.15901877071406,3165.0238383251344,lk,480.493025026376,B,0.9600438570334843,1,1.001838417617858,1.0012874154951028,0.000551002122755273,2.8267014049291666,False,2,-0.5,2,False,353,89.75120216730797,47.09604088244828
1734763676800,F:\agent\UAV\data\IR-image\1734763676800.jpg,116.17144885208155,38.811945548060365,481.24395911755175,116.1724608,38.8121158,528.97,3.5963886494076878,12.843336086243092,0.9631728045325779,0.288,-99.8827383525601,3352.5894248153927,lk,480.6965785922802,B,0.9610338534884756,1,1.001645941020056,1.0006320195585534,0.001013921461502587,2.826043161821038,False,2,-0.5,2,False,340,89.69960614784074,47.726040882448274
1734763677000,F:\agent\UAV\data\IR-image\1734763677000.jpg,116.17148886230233,38.81194554657483,481.24395911755175,116.172512,38.8121162,529.57,-1.5222693580409916,7.710822135743578,0.9794117647058823,0.288,-99.88027790312752,4095.908963059783,lk,480.9731321509285,B,0.9625224985262231,1,1.0005302247588486,1.000595939958041,6.571519919251756e-05,2.8249438379789407,False,2,-0.5,2,False,333,90.65685861488,48.3260408824483
